UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:28:37,75a89fc8edde,geo-diff-work_updater,12.70%,22722641,209715200,10.84%,1140000000,1770000,3350000,0,2
15:28:37,31067ca021e4,geo-diff-work_updater,10.71%,22156410,209715200,10.57%,1130000000,1740000,4510000,0,2
15:28:37,de422d36a366,geo-diff-work_admin-worker,12.81%,22502440,419430400,5.37%,2610000,480000,12800000,0,5
15:28:37,cf03a1e6aea8,geo-diff-work_dealer,5.00%,63145246,209715200,30.11%,1960000,169000000,752000000,0,2
15:28:37,ec9e751316aa,geo-diff-work_rabbitmq-server,39.15%,207093760,536870912,38.58%,2520000000,2450000000,232000000,2430000000,86
15:28:45,75a89fc8edde,geo-diff-work_updater,15.49%,23089643,209715200,11.01%,1200000000,1850000,3350000,0,2
15:28:45,31067ca021e4,geo-diff-work_updater,14.52%,23068672,209715200,11.00%,1190000000,1820000,4510000,0,2
15:28:45,de422d36a366,geo-diff-work_admin-worker,15.66%,22586327,419430400,5.38%,2710000,500000,12900000,0,5
15:28:45,cf03a1e6aea8,geo-diff-work_dealer,8.48%,63763906,209715200,30.40%,2029999,177000000,760000000,0,2
15:28:45,ec9e751316aa,geo-diff-work_rabbitmq-server,28.94%,233413017,536870912,43.47%,2650000000,2580000000,242000000,2550000000,86
15:28:53,75a89fc8edde,geo-diff-work_updater,10.79%,23613931,209715200,11.26%,1230000000,1900000,3350000,0,2
15:28:53,31067ca021e4,geo-diff-work_updater,11.77%,23907532,209715200,11.40%,1220000000,1880000,4510000,0,2
15:28:53,de422d36a366,geo-diff-work_admin-worker,12.64%,22523412,419430400,5.37%,2800000,515000,12900000,0,5
15:28:53,cf03a1e6aea8,geo-diff-work_dealer,0.00%,64246251,209715200,30.63%,2100000,183000000,766000000,0,2
15:28:53,ec9e751316aa,geo-diff-work_rabbitmq-server,22.70%,225129267,536870912,41.93%,2720000000,2650000000,248000000,2620000000,86
15:29:01,75a89fc8edde,geo-diff-work_updater,8.25%,23571988,209715200,11.24%,1270000000,1980000,3350000,0,2
15:29:01,31067ca021e4,geo-diff-work_updater,8.72%,24851251,209715200,11.85%,1260000000,1950000,4510000,0,2
15:29:01,de422d36a366,geo-diff-work_admin-worker,11.60%,22544384,419430400,5.38%,2910000,534000,13000000,0,5
15:29:01,cf03a1e6aea8,geo-diff-work_dealer,10.53%,63659048,209715200,30.35%,2190000,191000000,773000000,0,2
