UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:43:26,496e845c64fc,geo-diff-work_worker,24.67%,36511416,419430400,8.71%,9970000,131000000,19600000,0,2
14:43:26,2cf58bdf1b67,geo-diff-work_worker,0.27%,32505856,419430400,7.75%,9550000,125000000,3330000,0,3
14:43:33,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:33,496e845c64fc,geo-diff-work_worker,18.03%,36731617,419430400,8.76%,10600000,137000000,19600000,0,3
14:43:33,2cf58bdf1b67,geo-diff-work_worker,0.00%,32547799,419430400,7.76%,10200000,133000000,3330000,0,2
14:43:41,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:41,496e845c64fc,geo-diff-work_worker,6.80%,36742103,419430400,8.76%,11000000,144000000,19600000,0,3
14:43:41,2cf58bdf1b67,geo-diff-work_worker,0.00%,32600227,419430400,7.77%,10800000,141000000,3330000,0,2
14:43:49,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:49,496e845c64fc,geo-diff-work_worker,0.00%,36951818,419430400,8.81%,11500000,152000000,19600000,0,2
14:43:49,2cf58bdf1b67,geo-diff-work_worker,12.81%,32726056,419430400,7.80%,11400000,150000000,3330000,0,2
14:43:56,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:56,496e845c64fc,geo-diff-work_worker,0.00%,37140561,419430400,8.85%,12000000,159000000,19600000,0,2
14:43:56,2cf58bdf1b67,geo-diff-work_worker,24.58%,32883343,419430400,7.84%,11900000,158000000,3330000,0,2
14:44:04,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:04,496e845c64fc,geo-diff-work_worker,10.62%,37151047,419430400,8.86%,12500000,167000000,19600000,0,2
14:44:04,2cf58bdf1b67,geo-diff-work_worker,14.05%,32977715,419430400,7.86%,12400000,165000000,3330000,0,2
14:44:11,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:11,496e845c64fc,geo-diff-work_worker,26.15%,37276876,419430400,8.89%,13200000,176000000,19600000,0,2
14:44:11,2cf58bdf1b67,geo-diff-work_worker,0.00%,33365688,419430400,7.96%,12900000,172000000,3330000,0,2
14:44:19,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:19,496e845c64fc,geo-diff-work_worker,19.25%,37381734,419430400,8.91%,13600000,182000000,19600000,0,3
14:44:19,2cf58bdf1b67,geo-diff-work_worker,0.00%,33638318,419430400,8.02%,13600000,180000000,3330000,0,2
14:44:27,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:27,496e845c64fc,geo-diff-work_worker,13.24%,37381734,419430400,8.91%,14100000,187000000,19600000,0,3
14:44:27,2cf58bdf1b67,geo-diff-work_worker,0.00%,33638318,419430400,8.02%,14100000,185000000,3330000,0,2
14:44:34,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:34,496e845c64fc,geo-diff-work_worker,4.52%,37381734,419430400,8.91%,14600000,193000000,19600000,0,3
14:44:34,2cf58bdf1b67,geo-diff-work_worker,0.00%,33638318,419430400,8.02%,14600000,192000000,3330000,0,2
14:44:42,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:42,496e845c64fc,geo-diff-work_worker,0.00%,37507563,419430400,8.94%,15300000,200000000,19600000,0,2
14:44:42,2cf58bdf1b67,geo-diff-work_worker,7.81%,33638318,419430400,8.02%,15200000,199000000,3330000,0,2
14:44:49,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:49,496e845c64fc,geo-diff-work_worker,0.00%,37685821,419430400,8.99%,15800000,205000000,19600000,0,2
14:44:49,2cf58bdf1b67,geo-diff-work_worker,8.63%,33638318,419430400,8.02%,15700000,204000000,3330000,0,2
14:44:57,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:44:57,496e845c64fc,geo-diff-work_worker,0.04%,37696307,419430400,8.99%,16300000,214000000,19600000,0,2
14:44:57,2cf58bdf1b67,geo-diff-work_worker,26.67%,33827061,419430400,8.06%,16399999,214000000,3330000,0,2
14:45:05,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:45:05,496e845c64fc,geo-diff-work_worker,15.10%,37864079,419430400,9.03%,16900000,223000000,19600000,0,2
14:45:05,2cf58bdf1b67,geo-diff-work_worker,8.64%,34005319,419430400,8.11%,16900000,221000000,3330000,0,2
14:45:12,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:45:12,496e845c64fc,geo-diff-work_worker,23.97%,37895536,419430400,9.04%,17500000,232000000,19600000,0,3
14:45:12,2cf58bdf1b67,geo-diff-work_worker,0.00%,34005319,419430400,8.11%,17400000,229000000,3330000,0,2
14:45:20,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:20,496e845c64fc,geo-diff-work_worker,7.36%,37958451,419430400,9.05%,18000000,239000000,19600000,0,3
14:45:20,2cf58bdf1b67,geo-diff-work_worker,0.00%,34183577,419430400,8.15%,18000000,238000000,3330000,0,2
14:45:27,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:27,496e845c64fc,geo-diff-work_worker,0.00%,38293995,419430400,9.13%,18600000,246000000,19600000,0,2
14:45:27,2cf58bdf1b67,geo-diff-work_worker,11.01%,34183577,419430400,8.15%,18600000,245000000,3330000,0,2
14:45:35,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:35,496e845c64fc,geo-diff-work_worker,5.74%,38377881,419430400,9.15%,19000000,251000000,19600000,0,2
14:45:35,2cf58bdf1b67,geo-diff-work_worker,0.00%,34519121,419430400,8.23%,19000000,250000000,3330000,0,2
14:45:43,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:43,496e845c64fc,geo-diff-work_worker,6.22%,38377881,419430400,9.15%,19400000,256000000,19600000,0,2
14:45:43,2cf58bdf1b67,geo-diff-work_worker,0.06%,34519121,419430400,8.23%,19500000,255000000,3330000,0,2
14:45:50,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:50,496e845c64fc,geo-diff-work_worker,3.70%,38440796,419430400,9.17%,19900000,261000000,19600000,0,2
14:45:50,2cf58bdf1b67,geo-diff-work_worker,0.11%,34519121,419430400,8.23%,20000000,260000000,3330000,0,2
14:45:58,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:45:58,496e845c64fc,geo-diff-work_worker,1.49%,38608568,419430400,9.21%,20600000,267000000,19600000,0,2
14:45:58,2cf58bdf1b67,geo-diff-work_worker,4.77%,34728837,419430400,8.28%,20600000,266000000,3330000,0,2
14:46:06,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:06,496e845c64fc,geo-diff-work_worker,0.00%,38681968,419430400,9.22%,21100000,274000000,19600000,0,2
14:46:06,2cf58bdf1b67,geo-diff-work_worker,8.59%,34917580,419430400,8.33%,21200000,274000000,3330000,0,2
14:46:13,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
